Tabela,Row,Alpha,B,t,Iteracoes,Success,Objective
1,1,0.31,606.4778221155085,0.3892018511119188,36,True,-99794429.17225553
1,2,0.32,627.3035245258503,0.38758433375096624,43,True,-101293393.14651072
1,3,0.33,648.163224875231,0.3859630538887691,39,True,-102866653.86092184
1,4,0.34,669.0341928665046,0.38431921003519215,35,True,-104516323.10374576
1,5,0.35000000000000003,689.9505821085157,0.38269091004417694,92,True,-106244698.99154346
1,6,0.36000000000000004,710.8664720742913,0.38103786887100805,33,True,-108054270.46898763
1,7,0.37000000000000005,731.8182861181639,0.3793972783970325,39,True,-109947722.96644497
1,8,0.38000000000000006,753.0205535502163,0.3779452838193518,34,True,-111927943.4851827
1,9,0.39000000000000007,773.7291029131754,0.37607914694863287,27,True,-113998036.57056399
1,10,0.4000000000000001,794.6296162393257,0.3743661320167553,10,True,-116161317.01174119
1,11,0.4100000000000001,815.6198076679158,0.3727168950693834,12,True,-118421336.31818414
1,12,0.4200000000000001,836.5357018864378,0.37101364953548377,11,True,-120781885.54277577
1,13,0.4300000000000001,857.4455691239012,0.36931024507986193,15,True,-123247009.75278158
1,14,0.4400000000000001,878.3268878949942,0.3675948793648876,23,True,-125821021.64525464
1,15,0.4500000000000001,899.1768014195128,0.3658695684039032,11,True,-128508516.73867372
1,16,0.46000000000000013,919.966167337037,0.3641207267660135,11,True,-131314389.98149
1,17,0.47000000000000014,940.7476020409821,0.362382904873846,10,True,-134243853.91665265
1,18,0.48000000000000015,961.429161566853,0.36060730092359616,12,True,-137302458.52346954
1,19,0.49000000000000016,982.0557975544473,0.3588236991639617,18,True,-140496112.82431528
1,20,0.5000000000000002,1002.6056049254962,0.357024121790926,13,True,-143831108.5036617
1,21,0.5100000000000002,1023.1095843104085,0.35522747848471103,21,True,-147314145.6114433
1,22,0.5200000000000002,1043.5059381739554,0.35340659394911444,11,True,-150952360.5283523
1,23,0.5300000000000002,1063.7770911421123,0.3515580437280803,14,True,-154753356.5358617
1,24,0.5400000000000003,1084.0527460894434,0.3497434794494619,20,True,-158725237.08651283
1,25,0.5500000000000003,1104.0941313779854,0.347860438800897,23,True,-162876642.16528288
1,26,0.5600000000000003,1124.0429927634416,0.34597562274366817,11,True,-167216787.722306
1,27,0.5700000000000003,1143.8903549364322,0.3440876312944194,9,True,-171755509.20069048
1,28,0.5800000000000003,1163.613416177772,0.3421899444301536,44,True,-176503308.72501156
1,29,0.5900000000000003,1183.273780590883,0.34030828504514077,8,True,-181471406.85588896
1,30,0.6000000000000003,1202.6635959416494,0.33836804075040017,8,True,-186671799.75655925
2,0,0.3,585.0112631805821,0.39038592213211604,37,True,-131177614.4891186
2,1,0.31,605.7531188992979,0.38875370401373494,31,True,-133079697.94951132
2,2,0.32,626.5521501009309,0.38714146609726335,32,True,-135078269.14533165
2,3,0.33,647.3839917061538,0.38552428743559314,27,True,-137175898.548946
2,4,0.34,668.2177418200462,0.38387551990387,24,True,-139375400.5772145
2,5,0.35000000000000003,689.0819232610492,0.3822292154870263,191,True,-141679837.94011882
2,6,0.36000000000000004,709.9789872504041,0.3805901383644692,24,True,-144092527.74642074
2,7,0.37000000000000005,730.8834776972271,0.3789384331319588,50,True,-146617048.93830484
2,8,0.38000000000000006,751.7950253919118,0.37727817956171855,150,True,-149257251.29292205
2,9,0.39000000000000007,772.7119525105987,0.37561184354204274,11,True,-152017265.85242847
2,10,0.4000000000000001,793.6155912304815,0.3739288802136474,105,True,-154901516.8598156
2,11,0.4100000000000001,814.5139456558384,0.3722396390252503,14,True,-157914735.1890715
2,12,0.4200000000000001,835.3950202865587,0.37053918399686103,84,True,-161061973.37502316
2,13,0.4300000000000001,856.2642723104952,0.36883491933496015,34,True,-164348622.25711876
2,14,0.4400000000000001,877.1455086175952,0.3671447632664677,11,True,-167780429.2885446
2,15,0.4500000000000001,897.8956125824182,0.36538248141397184,25,True,-171363519.01550156
2,16,0.46000000000000013,918.662003847172,0.36364473184989654,25,True,-175104414.61843678
2,17,0.47000000000000014,939.348244046514,0.36187687767282667,9,True,-179010062.6947294
2,18,0.48000000000000015,959.9983739692664,0.36010834545221965,10,True,-183087859.3678774
2,19,0.49000000000000016,980.5282694228366,0.3582975421279121,61,True,-187345679.11028126
2,20,0.5000000000000002,1001.0919937025943,0.3565287202900629,200,False,-191791906.4898452
2,21,0.5100000000000002,1021.5233844258231,0.35471896855016327,137,True,-196435469.73333922
2,22,0.5200000000000002,1041.8662572833452,0.3528951387294423,17,True,-201285878.7028592
2,23,0.5300000000000002,1062.1178713160405,0.3510595119683967,16,True,-206353265.22028935
2,24,0.5400000000000003,1082.2485570947917,0.3492023413373618,11,True,-211648427.46110493
2,25,0.5500000000000003,1102.3059889525548,0.3473479555434404,13,True,-217182878.30317026
2,26,0.5600000000000003,1122.0836772462094,0.34541353039904205,18,True,-222968897.98062822
2,27,0.5700000000000003,1142.136109539362,0.3436284712573967,9,True,-229019592.090458
2,28,0.5800000000000003,1161.6252139253377,0.34165894528081153,12,True,-235348954.8928164
2,29,0.5900000000000003,1181.055824162143,0.3397116532287451,9,True,-241971936.29783475
2,30,0.6000000000000003,1200.4775102328222,0.337804371985622,10,True,-248904520.4309889
