a,B,t1,t2,ycheck,fun,success,Objective,Iteracoes
0.3,1.0475721553347505e-16,0.8789533053199834,0.7709832388160376,2.525000000000044,1.4525071451130802,False,1.4525071451130802,58
0.44999999999999996,2.0816681686302606e-18,0.8751336590230607,0.7705486670127502,2.525,1.5356996783560837,False,1.5356996783560837,47
0.5999999999999999,6.639916159426236e-17,0.8726719909681275,0.7702368393306046,2.525,1.5957343477029329,False,1.5957343477029329,48
